date,S&P 500,Stoxx 50,FTSE 100,Topix,MSCI Asia ex-Japan,MSCI All-Country World
2005-07-01,3.327082147282412,3.674488329837544,2.350319705483428,1.961414790996785,5.640723270440251,3.663931501962181
2005-07-08,1.2014589143960697,1.7335537231089715,1.576774588127372,0.9833476278224618,8.379294305269447,3.0720714336333277
2005-07-15,0.20115316958759788,1.6909089245465525,2.198516479314838,4.343417413894257,5.333675235592028,3.1533417050369827
2005-07-22,-1.1323844108683034,1.0704784811049084,1.3506810637567312,5.370925882233979,-0.7991259559856467,0.7854671280276726
2005-07-29,-2.3562203244259505,-3.078601898085387,-1.0260681899929902,5.600092947600799,-2.071317829457364,-0.25123034036549363
2005-08-05,-0.6849203372417345,-0.18503333343493633,0.22767042354225886,7.870903724383815,-2.170447578172896,1.6226064835504816
2005-08-12,0.9013402254569591,0.7648126209078843,0.25253470013841817,3.8726879924184443,-1.8775485363033306,1.474367645069652
2005-08-19,1.4921579719769484,1.1537872163982055,1.7938485863795428,6.264694122351044,1.4632304351930525,2.729426305489757
2005-08-26,0.8455729814953239,3.332713005179744,3.548134121382529,6.582525187432209,1.3013742004939655,1.9355506486337326
2005-09-02,0.8858639431208015,4.705871574202458,2.8328452354133837,10.094403604642999,2.7857859112559558,1.6880349108622905
2005-09-09,-3.6714244289074216,0.4301043263435167,0.05597745974288415,6.121312869679518,-0.05892386416498363,-2.3760330578512345
2005-09-16,-4.147312809493431,-0.5046679558125988,-2.4575158564322463,5.19927154510702,-2.4996898647810406,-3.064634716930692
2005-09-23,-2.9375704564342686,-1.8159715447764513,-5.015147037091772,2.1493562991254933,-3.8477166880255043,-3.1612794042985226
2005-09-30,-2.473938200372705,-5.323887052976373,-4.825017799441378,0.5353046138159456,-8.15523916953751,-3.725881570192957
2005-10-07,2.0269253282046984,-0.5577783705284278,1.14316617869199,8.923002943490799,-2.094582014522439,1.0274790919952093
2005-10-14,4.057072064859235,1.6912568142871676,3.6037914691943174,6.912363279992562,2.401552261594242,2.861575590415444
2005-10-21,5.822362007138082,4.773085095000074,6.938799323233691,10.558912059594206,5.649827709511723,5.2567194435706455
2005-10-28,5.8277217312939555,6.780694890295069,5.953888057697476,7.73537863421232,8.726681271990987,5.445749827228763
2005-11-04,3.6831838969298536,4.899144035669134,1.9267645106571196,5.935156756901394,5.140883014801445,3.7167184754696603
2005-11-11,1.9972301188133201,2.776383274177019,0.9569815739876475,6.468124397816077,3.9511695088994436,3.1540137422490178
2005-11-18,1.5261121392006416,3.7809511026558384,0.5946643874229496,3.2076518786928965,4.224615384615382,3.413581271791477
2005-11-25,0.032328011038829096,3.8484397359553224,1.2962091313950541,7.074728536220243,5.696840177072193,2.424957399397032
2005-12-02,-1.3271887943845373,1.6839694743242317,1.6407083808180012,4.1699290278584655,5.028185572604227,0.8698201720093834
2005-12-09,2.0708767081953905,4.747200639853744,3.8858882807119466,5.886641151813388,8.713581353653076,4.734208474135682
2005-12-16,1.6010163178991954,2.0380908467256598,3.243184612047134,6.3835574842799225,8.283883919345802,3.512827922807693
2005-12-23,-0.565951476360893,-1.3521435100167456,1.376130392822672,-0.8242311754757647,3.931140059501459,1.2765549014589261
2005-12-30,2.8382827708304914,2.977146800859476,2.9899622695237493,2.458539423916206,6.351712063373616,4.699157058424586
2006-01-06,-1.666342525963671,0.313336005824949,0.47977947590633896,1.3686272182325432,0.5304966878315609,-0.6453013991871592
2006-01-13,-1.6014165780010914,1.8290280360956146,0.9297846261600462,-1.276691899220428,0.3189836146023417,-0.9740360455377295
